panel,cat,water_impact_B,cost_B
c,+25%,3953.817857906676,5460.581811425661
c,"Cost
Optimal",4143.651394346333,2926.739869021682
c,"+5% Cost
Increase",2438.374590437398,3073.0768624727957
c,+25%,1214.373955236882,3658.4248362771136
c,"Cost
Optimal",3839.5748865770374,2924.2680891975174
c,"+5% Cost
Increase",1859.855716731784,3070.4814936573944
c,+25%,931.2559458964324,3655.335111496886
c,"Cost
Optimal",5684.532936874202,7787.161646326334
c,"+5% Cost
Increase",3755.348793100308,8176.51972864263
c,+25%,2689.6985289904856,9733.952057907898
c,"Cost
Optimal",4530.474858456911,3968.151745182738
c,"+5% Cost
Increase",3459.314232456763,4166.559332441862
c,+25%,2138.384298087412,4960.189681478395
c,"Cost
Optimal",4213.505019432241,4124.834430939069
c,"+5% Cost
Increase",3204.8916476796276,4331.076152486021
c,+25%,2127.5456194173353,5156.0430386739
c,"Cost
Optimal",5090.736867903946,2633.7699661477473
c,"+5% Cost
Increase",3070.3723668147745,2765.458464455138
c,+25%,1382.5209389812242,3292.2124576846973
c,"Cost
Optimal",4867.150877947222,4555.36714766915
c,"+5% Cost
Increase",3784.477131313461,4783.135505052606
c,+25%,2526.0971180451193,5694.208934586445
c,"Cost
Optimal",8541.702833192223,3950.3939249068776
c,"+5% Cost
Increase",5942.280656626217,4147.913621152211
c,+25%,4449.4741404898095,4937.992406133627
c,"Cost
Optimal",3704.4740157765864,3705.6519075853894
c,"+5% Cost
Increase",2711.5685017521137,3890.934502964664
c,+25%,1935.17827569441,4632.064884481787
c,"Cost
Optimal",4998.834138359495,4371.973828465867
c,"+5% Cost
Increase",3573.876733674872,4590.572519889159
c,+25%,2753.191872781536,5464.967285582353
c,"Cost
Optimal",6901.545188250079,7650.582779120512
c,"+5% Cost
Increase",4524.100240925011,8033.111918076551
c,+25%,2837.5405264898245,9563.22847390064
c,"Cost
Optimal",4393.665860111966,3707.462680766299
c,"+5% Cost
Increase",3090.1578619699144,3892.835814804608
c,+25%,2071.046483848876,4634.328350957843
c,"Cost
Optimal",7066.6680390001675,4806.168699880525
c,"+5% Cost
Increase",4929.998853981125,5046.477134874545
c,+25%,3316.981212008216,6007.71087485065
c,"Cost
Optimal",2975.4386873406825,1755.2403579921415
c,"+5% Cost
Increase",1815.4642484545336,1843.002375891751
c,+25%,531.1106379506405,2194.0504474901786
c,"Cost
Optimal",4172.150222160549,4732.115623613988
c,"+5% Cost
Increase",3161.6788003196853,4968.7214047946845
c,+25%,2617.555973665711,5915.144529517495
c,"Cost
Optimal",5568.83973069449,4954.761344802154
c,"+5% Cost
Increase",3767.898896991579,5202.499412042251
c,+25%,2948.2794353613804,6193.451681002681
c,"Cost
Optimal",6145.703758078212,3779.00036193846
c,"+5% Cost
Increase",3864.468196444404,3967.95038003537
c,+25%,2168.8557201583367,4723.750452423111
c,"Cost
Optimal",5484.76474550677,3625.880705841625
c,"+5% Cost
Increase",4058.379735971991,3807.174741133704
c,+25%,2418.1358656810216,4532.3508823020065
c,"Cost
Optimal",4366.1118448657535,5415.850912979947
c,"+5% Cost
Increase",3319.2846417304077,5686.643458628949
c,+25%,2407.020057284351,6769.81364122495
c,"Cost
Optimal",7127.0755548949865,4408.987923131722
c,"+5% Cost
Increase",5078.995778798484,4629.437319288275
c,+25%,3565.2430793233193,5511.234903914626
c,"Cost
Optimal",4700.406306596268,6175.011163292276
c,"+5% Cost
Increase",3635.080616045761,6483.761721456828
c,+25%,3269.540193415028,7718.763954115306
c,"Cost
Optimal",5566.523788218644,3994.504633300242
c,"+5% Cost
Increase",4100.834036041504,4194.229864965258
c,+25%,3488.7011857520083,4993.130791625294
c,"Cost
Optimal",4842.452351688674,3842.841937496353
c,"+5% Cost
Increase",3368.5172567341024,4034.984034371171
c,+25%,1632.019317641507,4803.5524218704095
c,"Cost
Optimal",8385.120034649353,6487.592403845769
c,"+5% Cost
Increase",6244.3483344970855,6811.972024038043
c,+25%,5674.688434222566,8109.490504807212
c,"Cost
Optimal",4431.588197944488,3651.043121597616
c,"+5% Cost
Increase",2750.1841350121563,3833.595277677475
c,+25%,1470.3851493402226,4563.803901997002
c,"Cost
Optimal",3506.9147706311614,3101.26860142551
c,"+5% Cost
Increase",2225.3724099243295,3256.3320314967923
c,+25%,860.0278350932183,3876.585751781903
c,"Cost
Optimal",6747.455671103902,12216.954668748103
c,"+5% Cost
Increase",4133.666311035062,12827.802402185504
c,+25%,2533.0303335997874,15271.19333593512
c,"Cost
Optimal",8696.188083942227,6324.785121578878
c,"+5% Cost
Increase",6731.363243453696,6641.024377657832
c,+25%,6143.688904192494,7905.981401973627
c,"Cost
Optimal",4277.058955434342,3257.286134462188
c,"+5% Cost
Increase",3510.882092909694,3420.150441185301
c,+25%,2291.286926336391,4071.607668077726
c,"Cost
Optimal",4283.241618292045,2892.871437176155
c,"+5% Cost
Increase",2899.6191263318387,3037.515009034953
c,+25%,1514.4930780547786,3616.089296470151
c,"Cost
Optimal",4574.940007434296,4734.362888501601
c,"+5% Cost
Increase",3683.873795664485,4971.081032926673
c,+25%,2451.6216577277846,5917.953610626998
c,"Cost
Optimal",4002.381165068165,3276.059261534243
c,"+5% Cost
Increase",2155.601247084949,3439.862224610964
c,+25%,1018.5936861417932,4095.0740769178096
c,"Cost
Optimal",5405.336279930654,5234.2145818711115
c,"+5% Cost
Increase",3650.309673188701,5495.92531096468
c,+25%,2360.2941779276885,6542.768227338881
c,"Cost
Optimal",7118.231912208249,5032.807212156894
c,"+5% Cost
Increase",5063.677586568464,5284.447572764726
c,+25%,3990.4892081157855,6291.009015196099
c,"Cost
Optimal",3472.4278394902835,3246.169756188935
c,"+5% Cost
Increase",2240.8825343454546,3408.478243998401
c,+25%,1041.2853642977093,4057.7121952361767
c,"Cost
Optimal",5197.639824099364,3791.121754622933
c,"+5% Cost
Increase",3509.617804368131,3980.677842354069
c,+25%,1794.8758713482157,4738.902193278673
c,"Cost
Optimal",3501.9612678899007,3708.8384966006784
c,"+5% Cost
Increase",2377.517697092706,3894.280421430717
c,+25%,1101.4785910020858,4636.048120750866
c,"Cost
Optimal",6243.621164864202,4377.061535976629
c,"+5% Cost
Increase",4097.9442438987635,4595.914612775478
c,+25%,2687.1669989477696,5471.326919970843
c,"Cost
Optimal",6582.422844865157,7177.835811409386
c,"+5% Cost
Increase",4619.918596556265,7536.727601979856
c,+25%,3243.882525856537,8972.294764261705
c,"Cost
Optimal",4444.198690166053,2782.367980457894
c,"+5% Cost
Increase",2602.572021138526,2921.4863794807916
c,+25%,1012.8466797061252,3477.9599755723807
c,"Cost
Optimal",5632.372477972922,4327.62367648247
c,"+5% Cost
Increase",3891.0329149226272,4544.004860306597
c,+25%,2677.295418134446,5409.529595603099
c,"Cost
Optimal",4899.053150893105,6055.231825224814
c,"+5% Cost
Increase",3316.8011599179176,6357.993416486038
c,+25%,2582.628627478533,7569.039781530998
c,"Cost
Optimal",7422.928630624382,5409.071689418883
c,"+5% Cost
Increase",5056.707343882768,5679.525273889858
c,+25%,3306.5318979232716,6761.339611773608
c,"Cost
Optimal",5932.628074780387,4774.574326255099
c,"+5% Cost
Increase",4807.426418676463,5013.30304256788
c,+25%,4475.848946377736,5968.217907818878
c,"Cost
Optimal",5059.41753932328,4003.549480560616
c,"+5% Cost
Increase",4203.831913153232,4203.726954588668
c,+25%,2887.4065918152182,5004.436850700753
c,"Cost
Optimal",5610.15486675646,2800.806259642997
c,"+5% Cost
Increase",2736.6931057788884,2940.846572625137
c,+25%,1113.7614185845975,3501.0078245537497
c,"Cost
Optimal",5868.679737581361,4418.365356885059
c,"+5% Cost
Increase",4154.2391971897105,4639.283624729305
c,+25%,2910.1307180823187,5522.95669610638
c,"Cost
Optimal",4909.5937941399825,5766.424058862421
c,"+5% Cost
Increase",3877.975754266007,6054.7452618055295
c,+25%,3670.198178534297,7208.030073577936
c,"Cost
Optimal",7192.690186550379,4113.367550874871
c,"+5% Cost
Increase",5193.263814599339,4319.035928418628
c,+25%,3658.223087217,5141.709438593613
c,"Cost
Optimal",5412.118140482012,3442.154138670779
c,"+5% Cost
Increase",3225.0082925313695,3614.261845604296
c,+25%,1430.6308377062692,4302.692673338449
c,"Cost
Optimal",4816.069163626508,6714.847939336929
c,"+5% Cost
Increase",3657.593276879534,7050.590336303733
c,+25%,3126.756881569859,8393.559924171135
c,"Cost
Optimal",7951.721961023804,5725.724777172781
c,"+5% Cost
Increase",5620.265884893006,6012.011016031419
c,+25%,3967.6553175011136,7157.1559714659015
c,"Cost
Optimal",6098.151159886393,4377.795418587702
c,"+5% Cost
Increase",4655.871333486791,4596.685189517103
c,+25%,3360.6594593998243,5472.244273234674
c,"Cost
Optimal",4535.131255060362,3527.8997094077763
c,"+5% Cost
Increase",3070.6859484533743,3704.294694878161
c,+25%,2317.913541820076,4409.874636759689
c,"Cost
Optimal",7811.789887747002,6596.770314554363
c,"+5% Cost
Increase",5716.769546768562,6926.608830282078
c,+25%,4062.8182053554024,8245.962893192991
c,"Cost
Optimal",5208.652248738587,3898.3948093536887
c,"+5% Cost
Increase",4048.894988837063,4093.314549821379
c,+25%,3464.129034229414,4872.993511692113
c,"Cost
Optimal",3953.314728798415,4452.17825556458
c,"+5% Cost
Increase",2973.92528141139,4674.787168342836
c,+25%,1907.9268293657403,5565.222819455733
c,"Cost
Optimal",5982.839658679568,3996.698942204148
c,"+5% Cost
Increase",3803.010449299447,4196.533889314352
c,+25%,2179.676800581121,4995.87367775524
c,"Cost
Optimal",5301.064121092404,6432.360590435899
c,"+5% Cost
Increase",4114.483058638479,6753.97861995772
c,+25%,2668.0326430835635,8040.45073804492
c,"Cost
Optimal",5226.4342442308225,3043.648704860895
c,"+5% Cost
Increase",2556.536218467269,3195.831140103968
c,+25%,1218.770181656034,3804.560881076152
c,"Cost
Optimal",4931.274331982465,4085.3645257366206
c,"+5% Cost
Increase",4131.609182647219,4289.632752023454
c,+25%,2729.580097143016,5106.705657170734
c,"Cost
Optimal",5467.215659646017,5445.733880079835
c,"+5% Cost
Increase",3506.695349867079,5718.020574083826
c,+25%,2650.236330297146,6807.167350099786
c,"Cost
Optimal",3114.0634781974227,4082.74565879157
c,"+5% Cost
Increase",2191.66478794178,4286.882941731157
c,+25%,1083.0852927606718,5103.4320734894645
c,"Cost
Optimal",6789.631180849685,3848.5682409119663
c,"+5% Cost
Increase",4411.110644651504,4040.996652957553
c,+25%,2935.5243451256624,4810.710301139966
c,"Cost
Optimal",4733.465292415279,2545.1076683854244
c,"+5% Cost
Increase",2571.555628799566,2672.3630518046916
c,+25%,1120.0655948194849,3181.384585481783
c,"Cost
Optimal",3586.740023217002,3147.962751769185
c,"+5% Cost
Increase",2677.6068100190855,3305.3608893576384
c,+25%,1630.6070647288022,3934.9534397114617
c,"Cost
Optimal",5484.129694547918,5961.707034124454
c,"+5% Cost
Increase",3629.1713731827554,6259.79238583067
c,+25%,2373.0801346948638,7452.1337926555825
c,"Cost
Optimal",7356.627717249093,6503.315029059768
c,"+5% Cost
Increase",6014.479689576005,6828.48078051279
c,+25%,5748.1853948444,8129.143786324729
c,"Cost
Optimal",3140.5339218361487,3176.803261335544
c,"+5% Cost
Increase",1851.7911625490603,3335.6434244023035
c,+25%,717.3868556146222,3971.004076669441
c,"Cost
Optimal",5271.516854739763,3085.194896774391
c,"+5% Cost
Increase",2930.222410570837,3239.4546416131107
c,+25%,1587.7620955531752,3856.4936209680072
c,"Cost
Optimal",6642.55768349909,5267.744107356921
c,"+5% Cost
Increase",5412.829298006015,5531.131312724779
c,+25%,4628.146721183521,6584.680134196172
c,"Cost
Optimal",7664.930406009074,4192.347113974039
c,"+5% Cost
Increase",4845.945589529679,4401.964469672747
c,+25%,2772.8005014428936,5240.433892467578
c,"Cost
Optimal",6244.697026609014,5312.425159969358
c,"+5% Cost
Increase",4832.001950726787,5578.046417967848
c,+25%,4576.800437744436,6640.5314499617
c,"Cost
Optimal",4160.010783662005,5062.456022890541
c,"+5% Cost
Increase",3105.4647165516017,5315.578824035074
c,+25%,1907.0832510403145,6328.07002861316
c,"Cost
Optimal",5195.34962834439,3504.1433081135183
c,"+5% Cost
Increase",3482.542032517408,3679.3504735192178
c,+25%,1855.1017325959967,4380.179135141935
c,"Cost
Optimal",4772.204796255788,4339.37898071125
c,"+5% Cost
Increase",3219.196889077737,4556.347929746839
c,+25%,2145.816734854824,5424.223725889097
c,"Cost
Optimal",6127.917154528052,2934.7339242121784
c,"+5% Cost
Increase",3006.233976434537,3081.4706204228114
c,+25%,1492.2371308869049,3668.417405265241
c,"Cost
Optimal",5669.002313008652,3312.742997870403
c,"+5% Cost
Increase",3391.4854778396025,3478.3801477639136
c,+25%,1663.8422376694834,4140.928747337979
c,"Cost
Optimal",5916.645140608388,5648.479634263682
c,"+5% Cost
Increase",4563.2452977286675,5930.9036159768575
c,+25%,4146.317159867145,7060.599542829563
c,"Cost
Optimal",4721.221638103543,6349.247617822803
c,"+5% Cost
Increase",3146.9701212270656,6666.709998713987
c,+25%,2158.6477535507083,7936.559522278511
c,"Cost
Optimal",3204.8024230970236,1753.1487799574084
c,"+5% Cost
Increase",2014.0663285608073,1840.806218955267
c,+25%,736.0306232276408,2191.435974946759
c,"Cost
Optimal",7767.093411112063,4843.226512771358
c,"+5% Cost
Increase",5685.453111606141,5085.38783840996
c,+25%,4099.611764072109,6054.033140964244
c,"Cost
Optimal",5301.46988783555,7310.562106872953
c,"+5% Cost
Increase",3604.521168796216,7676.090212216583
c,+25%,2993.8646799631692,9138.202633591223
c,"Cost
Optimal",6471.3447091376565,7169.996788767572
c,"+5% Cost
Increase",5043.147227386089,7528.496628205928
c,+25%,3980.5170464001553,8962.495985959433
c,"Cost
Optimal",3832.7828618589447,2507.2857713305025
c,"+5% Cost
Increase",2577.266985583029,2632.6500598970265
c,+25%,1514.776061450322,3134.1072141631134
c,"Cost
Optimal",5534.797137001664,5282.8263941932355
c,"+5% Cost
Increase",4110.173543909586,5546.96771390288
c,+25%,2956.2237362361752,6603.532992741511
c,"Cost
Optimal",5762.681251250548,4527.578778744526
c,"+5% Cost
Increase",4195.4048153506465,4753.95771768169
c,+25%,2659.7315903460167,5659.473473430621
c,"Cost
Optimal",6802.0669885118605,6913.5445121644625
c,"+5% Cost
Increase",5165.12051399796,7259.22173777267
c,+25%,3807.508474149958,8641.930640205557
c,"Cost
Optimal",4201.113060365225,3388.1150814545354
c,"+5% Cost
Increase",2363.0761154069505,3557.520835527252
c,+25%,1228.4341647777733,4235.143851818157
c,"Cost
Optimal",4547.491838734393,4722.294251879155
c,"+5% Cost
Increase",3369.109016670722,4958.408964473096
c,+25%,2258.2710145116885,5902.867814848857
c,"Cost
Optimal",6520.458656010034,10936.081820468
c,"+5% Cost
Increase",4374.069566362126,11482.885911491345
c,+25%,3627.870366187527,13542.585107722209
c,"Cost
Optimal",5684.721295759522,4276.028551637059
c,"+5% Cost
Increase",3647.3397866776313,4489.8299792189055
c,+25%,2013.0644139115657,5345.0356895462755
c,"Cost
Optimal",5984.501108334266,3625.565226304862
c,"+5% Cost
Increase",5025.309903162245,3806.8434876200986
c,+25%,4277.800745735509,4531.956532881102
c,"Cost
Optimal",4025.246636568504,3504.9031775042467
c,"+5% Cost
Increase",3148.688189136873,3680.148336379472
c,+25%,2127.872199576598,4381.128971880353
c,"Cost
Optimal",4373.346175888081,3706.36533766622
c,"+5% Cost
Increase",2192.2471676134937,3891.683604549538
c,+25%,972.813452641328,4632.956672082756
c,"Cost
Optimal",4535.350319801059,3677.464709451192
c,"+5% Cost
Increase",3098.9694191007493,3861.3379449237377
c,+25%,1704.772024867152,4596.830886813988
c,"Cost
Optimal",4757.817068646911,2210.1058495302773
c,"+5% Cost
Increase",2264.9150691946265,2320.611142006784
c,+25%,965.8625962414416,2762.632311912834
c,"Cost
Optimal",4121.981364500123,3601.0628182737505
c,"+5% Cost
Increase",3201.917710622687,3781.1159591874416
c,+25%,1765.45641649492,4501.328522842174
c,"Cost
Optimal",6680.097027888284,5776.965875318848
c,"+5% Cost
Increase",4600.070363588463,6065.814169084782
c,+25%,3269.100428104169,7221.207344148519
c,"Cost
Optimal",6529.994909486209,7318.218791044041
c,"+5% Cost
Increase",4280.157291173724,7684.129730596195
c,+25%,2765.9266301212483,9147.773488805004
c,"Cost
Optimal",3481.1891461554246,3056.558795584764
c,"+5% Cost
Increase",1766.1771226027329,3209.386735364004
c,+25%,681.5609735182834,3820.6984944809496
c,"Cost
Optimal",3374.1023523743675,3246.4323012502036
c,"+5% Cost
Increase",2186.075027508744,3408.753916312707
c,+25%,922.0605208035588,4058.0403765627543
c,"Cost
Optimal",7029.650999136409,6887.9114879584995
c,"+5% Cost
Increase",4894.505189204734,7232.30706235641
c,+25%,4574.033848493507,8609.889359948074
c,"Cost
Optimal",8459.225817833089,7058.132492273389
c,"+5% Cost
Increase",5914.791268805123,7411.039116887099
c,+25%,3987.90176019974,8822.665615341735
c,"Cost
Optimal",3446.1013709445033,3139.7487642027986
c,"+5% Cost
Increase",2249.213204481582,3296.736202412918
c,+25%,1190.003437645333,3924.685955253464
c,"Cost
Optimal",3839.169271579237,4761.296281546457
c,"+5% Cost
Increase",2665.63133253262,4999.361095623768
c,+25%,1869.0701644042376,5951.620351933068
c,"Cost
Optimal",4853.80720170254,4758.966203161935
c,"+5% Cost
Increase",3778.174754612336,4996.914513320018
c,+25%,2665.375652397996,5948.70775395241
c,"Cost
Optimal",4601.619298861418,5369.545389165776
c,"+5% Cost
Increase",3631.994366097892,5638.022658624064
c,+25%,3201.3530388183935,6711.931736457267
c,"Cost
Optimal",3768.105050588805,2800.7695129098147
c,"+5% Cost
Increase",2067.6159635666672,2940.8079885552957
c,+25%,794.0922548046751,3500.9618911372536
c,"Cost
Optimal",5562.890372768657,2988.652246879228
c,"+5% Cost
Increase",3106.9492916055697,3138.084859223186
c,+25%,1307.8417893115557,3735.815308599031
c,"Cost
Optimal",5282.904447739484,4846.277931946527
c,"+5% Cost
Increase",4155.049410227623,5088.591828543823
c,+25%,3289.9866216503674,6057.847414933055
c,"Cost
Optimal",3535.934456733359,4303.489102282936
c,"+5% Cost
Increase",2676.2546068915003,4518.663557397102
c,+25%,1759.9413618829865,5379.361377853687
c,"Cost
Optimal",9412.652036947584,4997.62362791883
c,"+5% Cost
Increase",6895.041446669467,5247.50480931476
c,+25%,6337.954493928396,6247.0295348985155
c,"Cost
Optimal",7879.737963772452,4557.466510413537
c,"+5% Cost
Increase",5259.438735385567,4785.339835934186
c,+25%,3127.584614129853,5696.833138016867
c,"Cost
Optimal",4124.229544788841,3853.2149400917137
c,"+5% Cost
Increase",2513.61485211573,4045.8756870963102
c,+25%,1196.8186391169668,4816.518675114615
c,"Cost
Optimal",8116.402581307317,5247.803088184521
c,"+5% Cost
Increase",5417.8890746408415,5510.193242593767
c,+25%,3388.406739513633,6559.753860230682
c,"Cost
Optimal",6158.057421465671,3681.2002138984217
c,"+5% Cost
Increase",4108.15168576155,3865.260224593341
c,+25%,3473.4510325574865,4601.500267373024
c,"Cost
Optimal",3793.484145168663,5278.62807225843
c,"+5% Cost
Increase",2941.2129435710103,5542.5594758713905
c,+25%,2546.4565328340177,6598.285090323032
c,"Cost
Optimal",4393.908617122772,3621.345602407966
c,"+5% Cost
Increase",2622.6197017124637,3802.4128825283456
