"Basin_ID","stress"
3418,0
16939,NA
18636,2.5849676625729e-05
1267,NA
51994,0.282121442172902
34702,0.439693285848912
54011,0.000479278227613928
14874,3.40558570972337e-06
57995,5.30181913332993e-05
6232,0.000235121204685237
47547,0.0715778870898879
16089,0
1071,NA
42130,1
68235,2.74994352360286e-08
36390,0.00266655767915968
19159,3.22893305678226e-09
33698,0.00470850575194292
35725,0.547846162984762
4843,0
49500,0.00999246710172601
3778,4.27028385634166e-06
433,NA
7762,NA
54807,0.00563352177329365
68246,NA
55823,2.26611490553906e-05
20704,3.52219514453076e-06
20039,0.0295912921790982
33903,0.0180388955365351
6435,0
68252,NA
43054,0.0347028248436642
1110,NA
18784,0.001703645299451
68256,1
68257,0.100022164211221
54635,1.61565575954942e-05
19066,3.26510898683035e-06
68260,NA
49325,0.000299125769663535
61413,0.000312916452694959
30194,0.0033796942032386
6698,NA
35599,0.751274782520381
